best,mean,corr_mean,exp_no,t
5.352745630174499e-60,1.5437128863711202e-59,4.998894473329981e-59,1,379
3.264557473991701e-60,4.246952367940973e-60,4.146643572280879e-60,1,380
1.543254494299514e-60,1.0582397569688233e-59,2.8963323905155784e-59,1,381
1.543254494299514e-60,9.05509841458816e-60,2.019490338159237e-59,1,382
1.4050085754099668e-60,7.26427140498221e-61,4.274653160062619e-60,1,383
1.4050085754099668e-60,1.12952878576632e-59,6.779501217173e-60,1,384
9.948835267553537e-61,1.6243871094023806e-60,1.89655064294376e-60,1,385
3.3505944148751565e-61,1.76677541426967e-60,1.3007794238380043e-60,1,386
2.176510055279635e-61,5.887638428692304e-62,2.4491850490782036e-61,1,387
2.176510055279635e-61,4.290391802349642e-61,2.632565853504861e-62,1,388
2.176510055279635e-61,9.666308158908667e-62,2.4156336497286644e-61,1,389
1.56457636747198e-61,2.892593299947436e-61,7.12947712089789e-62,1,390
3.2024681006501848e-62,7.78810141236833e-62,4.443397520000839e-62,1,391
2.893551648725847e-62,7.334989252433215e-62,1.7618802104456142e-61,1,392
1.1784006869644096e-63,3.4978349978157843e-63,1.8639169750391857e-62,1,393
1.1784006869644096e-63,2.2378366878734526e-63,1.8404489825272875e-62,1,394
1.1784006869644096e-63,7.1906548131355775e-62,7.99143186588339e-63,1,395
1.1784006869644096e-63,2.334315418137982e-63,2.04292639696505e-63,1,396
8.424863830763881e-64,1.4562375883630896e-63,2.2471464857584738e-64,1,397
8.424863830763881e-64,7.943689147513382e-64,7.081271994550441e-63,1,398
2.3705138619311584e-64,1.0459026189415911e-63,9.449569857774542e-64,1,399
2.3705138619311584e-64,5.025070702130763e-63,6.817081160998263e-63,1,400
2.3705138619311584e-64,6.983724227197088e-64,1.381643669820933e-63,1,401
1.5257166006696744e-64,4.4278105066686625e-66,1.0874387586653824e-63,1,402
1.5257166006696744e-64,1.489864693296949e-63,4.555543043020028e-64,1,403
1.068904231455609e-64,1.1826173641874454e-64,1.4818213359244774e-64,1,404
2.638005615536205e-65,1.960636425055323e-64,1.4569055268862556e-64,1,405
2.638005615536205e-65,6.93935799353426e-65,1.818222839305429e-64,1,406
2.638005615536205e-65,7.452250020408528e-67,1.2293693660625637e-64,1,407
2.638005615536205e-65,6.234739679277407e-65,1.6266620440630744e-64,1,408
9.716256730662648e-66,2.9555848854034688e-65,1.0219425164001597e-64,1,409
9.375184407962264e-69,1.0691807240321398e-65,3.775005825755984e-65,1,410
9.375184407962264e-69,2.0235434408575103e-66,3.945289113298124e-65,1,411
9.375184407962264e-69,8.141413726708251e-66,3.3087443855993036e-66,1,412
9.375184407962264e-69,5.235836905180835e-66,6.449240808647913e-66,1,413
9.375184407962264e-69,3.7030218314810564e-66,7.164330394241349e-67,1,414
9.375184407962264e-69,2.6018213567117625e-68,7.801946482461556e-67,1,415
9.375184407962264e-69,8.491103113264686e-67,6.598187357198759e-67,1,416
9.375184407962264e-69,1.9026779039844078e-66,2.570687034352881e-66,1,417
9.375184407962264e-69,4.350320367919889e-67,8.454136440990538e-67,1,418
9.375184407962264e-69,2.979693242353886e-67,4.9670808959867285e-67,1,419
9.375184407962264e-69,3.3372443045819463e-67,7.86484798666003e-67,1,420
9.375184407962264e-69,2.3903051056601645e-67,2.020072881587052e-67,1,421
9.375184407962264e-69,1.4355294529484098e-67,4.228707758158973e-68,1,422
9.375184407962264e-69,3.5128485050873997e-68,2.5346122308459583e-67,1,423
9.375184407962264e-69,1.1797464893308483e-68,9.398273608757028e-69,1,424
4.200174145642043e-69,3.0215398981072075e-69,5.546689280001428e-68,1,425
4.200174145642043e-69,1.2950717626229013e-68,4.417058766102742e-69,1,426
3.4895311134821374e-70,1.1399452258284376e-69,3.658784662671548e-70,1,427
3.4895311134821374e-70,2.1560514194286555e-69,2.7133257810834187e-69,1,428
3.4895311134821374e-70,3.3515768953489356e-69,1.1075273289785276e-69,1,429
3.302413045680138e-70,3.0507690003234415e-69,3.033415622265793e-69,1,430
3.302413045680138e-70,7.971234848586538e-70,9.759940058304412e-71,1,431
3.302413045680138e-70,3.663357696203588e-70,1.1511046440696484e-69,1,432
3.302413045680138e-70,5.9435107984362e-70,3.340985639975884e-70,1,433
8.226765335008647e-71,1.502976475368736e-71,3.301173428217015e-70,1,434
6.609260025076525e-71,6.711412805370003e-71,5.201837912865422e-71,1,435
6.609260025076525e-71,9.833072792797518e-71,3.1369698820657176e-71,1,436
6.609260025076525e-71,1.8111389227712185e-71,1.2679738306537197e-71,1,437
1.442350039678203e-71,4.782483366014394e-71,1.8568347985893092e-70,1,438
1.442350039678203e-71,4.538268015315182e-71,6.463003057990717e-71,1,439
1.0432384102064512e-71,4.391859085981088e-71,7.81390822998215e-71,1,440
3.740865373767921e-73,1.8473090875301864e-72,8.095764946703194e-72,1,441
3.740865373767921e-73,1.3185764561149198e-71,8.707217949563122e-72,1,442
1.8705459987519473e-73,1.4810955278440114e-71,2.7436203644525727e-71,1,443
1.423038081292004e-74,9.227990292105426e-72,5.960449413427202e-72,1,444
1.423038081292004e-74,1.849304588309383e-72,1.0120545045513507e-72,1,445
1.423038081292004e-74,2.5762630690960407e-72,7.596307257302345e-72,1,446
1.423038081292004e-74,1.286724781172792e-72,4.4364356509668357e-73,1,447
1.423038081292004e-74,4.1682011152762935e-73,1.2692840540263955e-73,1,448
1.423038081292004e-74,1.1162414380806783e-72,2.90372158348684e-73,1,449
1.423038081292004e-74,7.28390302903859e-73,3.543685140956669e-73,1,450
1.238525155562612e-74,3.052956917633452e-73,7.872551570843379e-73,1,451
1.238525155562612e-74,1.701321062233274e-73,3.298631624620515e-73,1,452
1.238525155562612e-74,1.5414671318592642e-73,3.723676919943068e-74,1,453
1.238525155562612e-74,7.47996164736525e-74,1.6423967184095168e-73,1,454
1.238525155562612e-74,2.0042652874413838e-73,2.896827210537722e-73,1,455
1.238525155562612e-74,2.4858730099857432e-73,4.008225135923737e-73,1,456
1.238525155562612e-74,4.103697196443828e-74,4.336620475943431e-74,1,457
7.057286666079024e-75,4.575296116736626e-74,1.1661087027117738e-73,1,458
5.048833807375871e-75,4.067343473197162e-75,2.8444445559296557e-74,1,459
5.048833807375871e-75,2.2570160439825696e-75,2.2728759278013758e-74,1,460
1.1549203490942338e-76,3.174550432431586e-75,1.4243051434269721e-74,1,461
1.1549203490942338e-76,7.591327194513463e-75,5.457826890401322e-75,1,462
1.1549203490942338e-76,1.3113633780096963e-75,3.2443514957679273e-75,1,463
1.1549203490942338e-76,1.0862266599077511e-75,2.2364281539938183e-75,1,464
1.1549203490942338e-76,1.7630953804358562e-75,6.783036473020338e-76,1,465
1.1549203490942338e-76,2.555923114027252e-76,2.253453157975019e-75,1,466
3.315907370294365e-77,2.6092145860435192e-77,1.947990926883521e-76,1,467
9.096873445894127e-78,1.6488199437282586e-76,5.66950230948049e-77,1,468
9.096873445894127e-78,2.1791078478319327e-77,5.527454158431988e-77,1,469
9.096873445894127e-78,1.0491114211474139e-76,2.2640216700495632e-76,1,470
6.142945741546122e-78,5.034398492826871e-77,3.4204230044833035e-76,1,471
6.142945741546122e-78,4.0004279282092186e-77,1.3887739039417863e-76,1,472
5.151496797922128e-78,4.607293159427496e-78,3.485683588622987e-77,1,473
2.107474968848776e-78,1.814415256359982e-77,4.929743566675779e-77,1,474
2.107474968848776e-78,4.999180994079953e-78,5.539302919486492e-78,1,475
2.0276057143508575e-78,2.1760041374542124e-78,5.516785262231248e-78,1,476
2.0276057143508575e-78,2.6139189998531654e-78,8.68963896899628e-78,1,477
9.123950286410102e-79,7.737829409830165e-79,3.64060274608589e-78,1,478
4.360308342234687e-79,5.2983092600643996e-80,8.671533835501258e-79,1,479
2.641996705453493e-79,6.331471154448085e-79,1.475750291341949e-78,1,480
2.641996705453493e-79,7.569862836845295e-79,1.098293516186744e-78,1,481
1.6684560027547617e-79,2.8562411920498466e-79,5.035201891614208e-79,1,482
1.6684560027547617e-79,9.52708511125832e-80,3.5691433538017486e-79,1,483
1.4225115105379168e-79,1.358751393516284e-79,5.710112883837481e-79,1,484
1.2923921861921736e-79,1.0675864258171959e-79,2.059590381035505e-79,1,485
5.3117278359052146e-80,3.1543737567619937e-80,9.927387630694797e-80,1,486
5.3117278359052146e-80,1.7371211712750788e-79,1.1276984531194335e-79,1,487
1.955458513374971e-80,1.0522559491932532e-79,4.322494337390743e-80,1,488
6.36184611244074e-82,9.834802954359887e-80,9.790491797431356e-80,1,489
6.36184611244074e-82,2.089208026833163e-80,2.385789526657068e-80,1,490
6.36184611244074e-82,1.034001157138915e-80,1.276093967240416e-80,1,491
4.0018298020341376e-82,1.5364723453408825e-81,5.193841284723269e-82,1,492
4.0018298020341376e-82,9.188953631430723e-81,1.339301107751897e-80,1,493
4.0018298020341376e-82,2.3484867687355096e-81,1.1218961915486851e-81,1,494
2.5091248682487513e-82,1.0980359533489212e-81,1.2843025385692158e-81,1,495
2.330476037422484e-82,9.741846914266158e-82,9.103797542190975e-82,1,496
1.1171324442000093e-82,1.2244903930185908e-82,4.471806000710679e-82,1,497
6.624118643001377e-83,1.6026073245011714e-83,1.897069035495294e-82,1,498
1.4115027168930971e-83,2.705897815161369e-82,6.2567127439436216e-83,1,499
1.4115027168930971e-83,1.674028610184685e-82,9.334219287190643e-83,1,500
1.4115027168930971e-83,1.9998608790793737e-84,8.952431063570623e-85,1,501
1.4115027168930971e-83,4.9196707019621906e-83,1.0066682647273497e-82,1,502
1.4115027168930971e-83,4.294247987561278e-84,2.552747362822115e-83,1,503
1.4115027168930971e-83,3.389243401757576e-83,3.1313759198227744e-84,1,504
1.4115027168930971e-83,8.436285755597026e-85,7.941097871442859e-85,1,505
5.772075552969832e-84,3.0525443748346296e-83,5.684319490672537e-83,1,506
1.499889791638769e-84,5.570547313141451e-84,7.971580351994831e-84,1,507
1.0323055218999511e-84,2.3944483009657856e-84,3.497446526092559e-84,1,508
1.0323055218999511e-84,2.712439305743375e-85,2.0832383315838187e-84,1,509
5.26278725143612e-85,1.3125341889527316e-84,2.0076001498608954e-85,1,510
2.4635215480553852e-85,1.5593008467711408e-85,1.724493952636603e-85,1,511
2.4635215480553852e-85,2.2342214506474124e-85,1.981825201843267e-84,1,512
2.4635215480553852e-85,6.607135015363283e-85,9.534811235682279e-85,1,513
2.4635215480553852e-85,2.8254319502550857e-85,4.27512153346624e-86,1,514
2.4635215480553852e-85,6.83095793341954e-85,9.848031054647171e-85,1,515
